type_id,group_id,category_id,name
1826,396,8,Scourge Auto-Targeting Cruise Missile I
1827,166,9,Scourge Auto-Targeting Cruise Missile I Blueprint
1828,396,8,Mjolnir Auto-Targeting Cruise Missile I
1829,166,9,Mjolnir Auto-Targeting Cruise Missile I Blueprint
1830,396,8,Nova Auto-Targeting Cruise Missile I
1831,166,9,Nova Auto-Targeting Cruise Missile I Blueprint
1832,396,8,Inferno Auto-Targeting Cruise Missile I
1833,166,9,Inferno Auto-Targeting Cruise Missile I Blueprint
1855,48,7,Ship Scanner II
1856,128,9,Ship Scanner II Blueprint
1875,511,7,Rapid Light Missile Launcher I
1876,136,9,Rapid Light Missile Launcher I Blueprint
1877,511,7,Rapid Light Missile Launcher II
1878,136,9,Rapid Light Missile Launcher II Blueprint
1893,205,7,'Basic' Heat Sink
1896,25,6,Concord Police Frigate
1898,25,6,Concord SWAT Frigate
1900,25,6,Concord Army Frigate
1902,25,6,Concord Special Ops Frigate
1904,26,6,Concord Police Cruiser
1912,27,6,Concord Police Battleship
1914,27,6,Concord Special Ops Battleship
1916,27,6,Concord SWAT Battleship
1918,27,6,Concord Army Battleship
1926,15,3,Amarr Station Hub
1927,15,3,Amarr Station Military
1928,15,3,Amarr Industrial Station
1929,15,3,Amarr Standard Station
1930,15,3,Amarr Mining Station
1931,15,3,Amarr Research Station
1932,15,3,Amarr Trade Post
1944,28,6,Bestower
1945,108,9,Bestower Blueprint
1946,203,7,Basic RADAR Backup Array
1947,202,7,ECCM - Radar I
1948,201,7,Magnetometric ECM I
1949,210,7,'Basic' Signal Amplifier
1951,211,7,'Basic' Tracking Enhancer
1952,212,7,Sensor Booster II
1955,201,7,Gravimetric ECM I
1956,201,7,Radar ECM I
1957,201,7,Multispectral ECM I
1958,201,7,Ladar ECM I
1959,289,7,ECCM Projector I
1960,289,7,ECCM Projector II
1963,290,7,Remote Sensor Booster I
1964,290,7,Remote Sensor Booster II
1968,208,7,Remote Sensor Dampener I
1969,208,7,Remote Sensor Dampener II
1973,212,7,Sensor Booster I
1977,213,7,Tracking Computer I
1978,213,7,Tracking Computer II
1982,203,7,Basic Ladar Backup Array
1983,203,7,Basic Gravimetric Backup Array
1984,203,7,Basic Magnetometric Backup Array
1985,203,7,Basic Multi Sensor Backup Array
1986,210,7,Signal Amplifier I
1987,210,7,Signal Amplifier II
1998,211,7,Tracking Enhancer I
1999,211,7,Tracking Enhancer II
2001,1016,39,Cynosural Suppression
2002,202,7,ECCM - Ladar I
2003,202,7,ECCM - Magnetometric I
2004,202,7,ECCM - Gravimetric I
2005,202,7,ECCM - Omni I
2006,26,6,Omen
2007,106,9,Omen Blueprint
2008,1016,39,Cynosural Navigation
2009,1016,39,Supercapital Construction Facilities
2010,286,11,Rebel Leader
2011,306,11,Prison Facility
2012,597,11,Terrorist Leader
2013,283,17,Hostages
2014,7,2,Planet (Oceanic)
2015,7,2,Planet (Lava)
2016,7,2,Planet (Barren)
2017,7,2,Planet (Storm)
2018,61,7,Medium Cap Battery I
2019,141,9,Medium Cap Battery I Blueprint
2020,61,7,Large Cap Battery I
2021,141,9,Large Cap Battery I Blueprint
2022,61,7,X-Large Capacitor Battery I
2023,141,9,X-Large Capacitor Battery I Blueprint
2024,76,7,Medium Capacitor Booster II
2025,156,9,Medium Capacitor Booster II Blueprint
2026,1021,39,Pirate Detection Array 1
2027,1021,39,Pirate Detection Array 2
2028,1021,39,Pirate Detection Array 3
2029,1021,39,Pirate Detection Array 4
2030,1021,39,Pirate Detection Array 5
2031,1021,39,Entrapment Array 1
2032,43,7,Cap Recharger II
2033,123,9,Cap Recharger II Blueprint
2034,1021,39,Entrapment Array 2
2035,1021,39,Entrapment Array 3
2036,1021,39,Entrapment Array 4
2037,1021,39,Entrapment Array 5
2038,47,7,Cargo Scanner II
2039,127,9,Cargo Scanner II Blueprint
2040,1020,39,Ore Prospecting Array 1
2041,1020,39,Ore Prospecting Array 2
2042,1020,39,Ore Prospecting Array 3
2043,1020,39,Ore Prospecting Array 4
2044,1020,39,Ore Prospecting Array 5
2045,693,11,SARO Frigate
2046,60,7,Damage Control I
2047,140,9,Damage Control I Blueprint
2048,60,7,Damage Control II
2049,140,9,Damage Control II Blueprint
2050,77,7,Gistum C-Type Multispectrum Shield Hardener
2052,286,11,Mercenary Trainee
2053,1020,39,Survey Networks 1
2054,1020,39,Survey Networks 2
2055,1020,39,Survey Networks 3
2056,1020,39,Survey Networks 4
2057,1020,39,Survey Networks 5
2058,1021,39,Quantum Flux Generator 1
2059,1021,39,Quantum Flux Generator 2
2060,1021,39,Quantum Flux Generator 3
2061,1021,39,Quantum Flux Generator 4
2062,1021,39,Quantum Flux Generator 5
2063,7,2,Planet (Plasma)
2064,995,2,EVE Gate
2065,517,2,Patrikia Noirild's Reaper
2066,517,2,Karsten Lundham's Typhoon
2071,15,3,Station (InterBus)
2072,602,11,Anire Scarlet
2073,1035,42,Microorganisms
2074,314,17,Zazzmatazz
2075,314,17,Consolidated Holdings Commander Access Key
2076,474,17,Gate Key
2077,952,11,Amarr Frigate Container
2078,1022,6,Zephyr
2082,1730,20,Genolution Core Augmentation CA-1
2083,481,7,Prototype Iris Probe Launcher
2093,283,17,Kidnapped Citizens
2096,226,2,Caldari Supercarrier Wreckage
2097,226,2,Amarr Supercarrier Wreckage
2098,632,11,Phenod's Broke-Ass Destroyer
2100,314,17,Phenod's DNA
2101,226,2,Gallente Supercarrier Wreckage
2102,226,2,Minmatar Supercarrier Wreckage
2103,209,7,Remote Tracking Computer I
2104,209,7,Remote Tracking Computer II
2105,226,2,Amarr Carrier Wreckage
2106,226,2,Caldari Carrier Wreckage
2107,226,2,Gallente Carrier Wreckage
2108,291,7,Tracking Disruptor I
2109,291,7,Tracking Disruptor II
2110,226,2,Minmatar Carrier Wreckage
2111,226,2,Amarr Freighter Wreckage
2112,226,2,Caldari Freighter Wreckage
2113,226,2,Gallente Freighter Wreckage
2114,226,2,Minmatar Freighter Wreckage
2115,226,2,Amarr Dreadnought Wreckage
2116,226,2,Caldari Dreadnought Wreckage
2117,80,7,Burst Jammer II
2118,160,9,Burst Jammer II Blueprint
2119,226,2,Gallente Dreadnought Wreckage
2120,226,2,Minmatar Dreadnought Wreckage
2121,226,2,Amarr Titan Wreckage
2122,226,2,Caldari Titan Wreckage
2123,226,2,Gallente Titan Wreckage
2124,226,2,Minmatar Titan Wreckage
2126,633,11,Anakism
2127,306,11,Amarr Diplomat Quarters
2128,632,11,Locced's Destroyer
2129,1027,41,Limited Barren Command Center
2130,1027,41,Standard Barren Command Center
2131,1027,41,Improved Barren Command Center
2132,1027,41,Advanced Barren Command Center
2133,1027,41,Elite Barren Command Center
2134,1027,41,Limited Gas Command Center
2135,1027,41,Standard Gas Command Center
2136,1027,41,Improved Gas Command Center
2137,1027,41,Advanced Gas Command Center
2138,1027,41,Elite Gas Command Center
2139,1027,41,Limited Ice Command Center
2140,1027,41,Standard Ice Command Center
2141,1027,41,Improved Ice Command Center
2142,1027,41,Advanced Ice Command Center
2143,1027,41,Elite Ice Command Center
2144,1027,41,Limited Lava Command Center
2145,1027,41,Standard Lava Command Center
2146,1027,41,Improved Lava Command Center
2147,1027,41,Advanced Lava Command Center
2148,1027,41,Elite Lava Command Center
2149,1027,41,Limited Oceanic Command Center
2150,1027,41,Standard Oceanic Command Center
2151,1027,41,Improved Oceanic Command Center
2152,1027,41,Advanced Oceanic Command Center
2153,1027,41,Elite Oceanic Command Center
2154,1027,41,Limited Plasma Command Center
2155,1027,41,Standard Plasma Command Center
2156,1027,41,Improved Plasma Command Center
2157,1027,41,Advanced Plasma Command Center
2158,1027,41,Elite Plasma Command Center
2159,1027,41,Limited Storm Command Center
2160,1027,41,Standard Storm Command Center
2161,25,6,Crucifier
2162,105,9,Crucifier Blueprint
2163,952,11,CONCORD Collection Vessel
2165,386,8,Haunter Cruise Missile
2173,100,18,Infiltrator I
2174,176,9,Infiltrator I Blueprint
2175,100,18,Infiltrator II
2176,176,9,Infiltrator II Blueprint
2178,1019,8,Guristas Nova XL Cruise Missile
2179,166,9,Sansha Wrath Cruise Missile Blueprint
2180,1019,8,Guristas Scourge XL Cruise Missile
2181,306,11,Minmatar Diplomat Quarters
2182,1019,8,Guristas Inferno XL Cruise Missile
2183,100,18,Hammerhead I
2184,176,9,Hammerhead I Blueprint
2185,100,18,Hammerhead II
2186,176,9,Hammerhead II Blueprint
2187,952,11,Orca Container
2188,1019,8,Guristas Mjolnir XL Cruise Missile
2189,952,11,Drone Infested Dominix
2190,1053,11,Renyn Meten
2191,1054,11,Antem Neo
2192,1052,11,The Kundalini Manifest
2193,100,18,Praetor I
2194,176,9,Praetor I Blueprint
2195,100,18,Praetor II
2196,176,9,Praetor II Blueprint
2197,314,17,Environmentally-friendly Mining Equipment
2198,314,17,Crate of Environmentally-friendly Mining Equipment
2199,314,17,Prototype Body Armor Fabric
2200,314,17,Crate of Prototype Body Armor Fabric
2201,314,17,Riot Interdiction Team
2202,314,17,Riot Interdiction Teams
2203,100,18,Acolyte I
2204,176,9,Acolyte I Blueprint
2205,100,18,Acolyte II
2206,176,9,Acolyte II Blueprint
2207,1054,11,Vylade Dien
2208,1054,11,Uitra Telen
2209,1054,11,Arnon Epithalamus
2210,89,8,Banshee Torpedo
2211,166,9,Sansha Juggernaut Torpedo Blueprint
2212,385,8,Ghost Heavy Missile
2213,166,9,Ghost Heavy Missile Blueprint
2214,952,11,Guard Post
2215,314,17,Amarr TIL-1A Nexus Chips
2216,314,17,Crate of Amarr TIL-1A Nexus Chips
2217,283,17,Preacher
2218,306,11,Locced's Bribe
2219,314,17,Large Group of Civilian Workers and Dependents
2220,314,17,Civilian Workers and Dependents
2221,314,17,Manportable Electromagnetic Pulse Weapons
2222,673,11,Scions of the Superior Gene
2223,306,11,Preacher's Quarters
2224,1006,11,Tolmak's Zealots
2226,283,17,Sisters of EVE Negotiator
2232,306,11,Life pod
2233,1025,46,Customs Office
2234,226,2,Sansha's Battletower
2239,283,17,Oura Madusaari
2240,283,17,Harroken Ikero
2244,283,17,Fajah Ateshi
2250,314,17,Neurowave Pattern Scanner
2252,226,2,Roden Station
2254,1027,41,Temperate Command Center
2256,1030,41,Temperate Launchpad
2257,1029,41,Ice Storage Facility
2258,202,7,ECCM - Omni II
2259,202,7,ECCM - Gravimetric II
2260,202,7,ECCM - Ladar II
2261,202,7,ECCM - Magnetometric II
2262,202,7,ECCM - Radar II
2263,12,2,Planetary Launch Container
2267,1032,42,Base Metals
2268,1033,42,Aqueous Liquids
2270,1032,42,Noble Metals
2272,1032,42,Heavy Metals
2280,1036,41,Link
2281,77,7,Multispectrum Shield Hardener II
2282,157,9,Multispectrum Shield Hardener II Blueprint
2284,226,2,Megathron (Roden)
2285,226,2,Dominix (Roden)
2286,1035,42,Planktic Colonies
2287,1035,42,Complex Organisms
2288,1035,42,Carbon Compounds
2289,77,7,Explosive Shield Hardener I
2290,157,9,Explosive Shield Hardener I Blueprint
2291,77,7,Kinetic Shield Hardener I
2292,157,9,Kinetic Shield Hardener I Blueprint
2293,77,7,EM Shield Hardener I
2294,157,9,EM Shield Hardener I Blueprint
2295,77,7,Thermal Shield Hardener I
2296,157,9,Thermal Shield Hardener I Blueprint
2297,77,7,Explosive Shield Hardener II
2298,157,9,Explosive Shield Hardener II Blueprint
2299,77,7,Kinetic Shield Hardener II
2300,157,9,Kinetic Shield Hardener II Blueprint
2301,77,7,EM Shield Hardener II
2302,157,9,EM Shield Hardener II Blueprint
2303,77,7,Thermal Shield Hardener II
2304,157,9,Thermal Shield Hardener II Blueprint
2305,1035,42,Autotrophs
2306,1032,42,Non-CS Crystals
2307,1032,42,Felsic Magma
2308,1033,42,Suspended Plasma
2309,1033,42,Ionic Solutions
2310,1033,42,Noble Gas
2311,1033,42,Reactive Gas
2312,1034,43,Supertensile Plastics
2317,1034,43,Oxides
2319,1034,43,Test Cultures
2321,1034,43,Polyaramids
2327,1034,43,Microfiber Shielding
2328,1034,43,Water-Cooled CPU
2329,1034,43,Biocells
2331,57,7,Shield Power Relay I
2332,137,9,Shield Power Relay I Blueprint
2333,49,7,Survey Scanner II
2334,129,9,Survey Scanner II Blueprint
2335,226,2,Mysterious Probe
2341,82,7,Passive Targeter II
2342,161,9,Passive Targeter II Blueprint
2344,1040,43,Condensates
2345,1040,43,Camera Drones
2346,1040,43,Synthetic Synapses
2348,1040,43,Gel-Matrix Biopaste
2349,1040,43,Supercomputers
2351,1040,43,Smartfab Units
2352,1040,43,Nuclear Reactors
2354,1040,43,Neocoms
2355,63,7,Small Hull Repairer II
2356,143,9,Small Hull Repairer II Blueprint
2358,1040,43,Biotech Research Reports
2360,1040,43,Industrial Explosives
2361,1040,43,Hermetic Membranes
2363,205,7,Heat Sink I
2364,205,7,Heat Sink II
2366,1040,43,Hazmat Detection Systems
2367,1040,43,Cryoprotectant Solution
2368,314,17,Broken Organic Mortar Applicators
2369,314,17,Broken Sterile Conduits
2370,572,11,Serpentis Initiate
2371,314,17,Broken Nano-Factory
2372,550,11,Angel Rogue
2373,314,17,Broken Self-Harmonizing Power Core
2374,314,17,Broken Recursive Computing Module
2375,314,17,Broken Broadcast Node
2376,314,17,Broken Integrity Response Drones
2377,314,17,Broken Wetware Mainframe
2378,675,11,Mysterious Shuttle
2379,572,11,Serpentis Spy
2381,571,11,Serpentis Chief Spy
2382,562,11,Guristas Arrogator
2383,562,11,Guristas Invader
2384,562,11,Guristas Imputor
2385,562,11,Guristas Despoiler
2386,562,11,Guristas Plunderer
2387,561,11,Guristas Silencer
2389,1042,43,Plasmoids
2390,1042,43,Electrolytes
2392,1042,43,Oxidizing Compound
2393,1042,43,Bacteria
2395,1042,43,Proteins
2396,1042,43,Biofuels
2397,1042,43,Industrial Fibers
2398,1042,43,Reactive Metals
2399,1042,43,Precious Metals
2400,1042,43,Toxic Metals
2401,1042,43,Chiral Structures
2403,1241,16,Advanced Planetology
2404,509,7,Light Missile Launcher II
2405,136,9,Light Missile Launcher II Blueprint
2406,1241,16,Planetology
2407,226,2,The Terminus Stream
2409,1026,41,Barren Aqueous Liquid Extractor
2410,510,7,Heavy Missile Launcher II
2411,136,9,Heavy Missile Launcher II Blueprint
2412,1026,41,Temperate Aqueous Liquid Extractor
2413,1026,41,Storm Aqueous Liquid Extractor
2414,1026,41,Oceanic Aqueous Liquid Extractor
2415,1026,41,Ice Aqueous Liquid Extractor
2416,1026,41,Gas Aqueous Liquid Extractor
2417,1026,41,Plasma Suspended Plasma Extractor
2418,1026,41,Lava Suspended Plasma Extractor
2419,1026,41,Storm Suspended Plasma Extractor
2420,508,7,Torpedo Launcher II
2421,136,9,Torpedo Launcher II Blueprint
2422,1026,41,Storm Ionic Solutions Extractor
2423,1026,41,Ice Noble Gas Extractor
2424,1026,41,Gas Ionic Solutions Extractor
2425,1026,41,Storm Noble Gas Extractor
2426,1026,41,Gas Noble Gas Extractor
2427,1026,41,Gas Reactive Gas Extractor
2428,1026,41,Lava Base Metals Extractor
2429,1026,41,Plasma Base Metals Extractor
2430,1026,41,Barren Base Metals Extractor
2431,1026,41,Storm Base Metals Extractor
2432,1026,41,Ice Microorganisms Extractor
2433,1026,41,Gas Base Metals Extractor
2434,1026,41,Plasma Noble Metals Extractor
2435,1026,41,Barren Noble Metals Extractor
2436,100,18,Wasp II
2437,176,9,Wasp II Blueprint
2438,1026,41,Ice Planktic Colonies Extractor
2439,1026,41,Lava Heavy Metals Extractor
2440,1026,41,Plasma Heavy Metals Extractor
2441,1026,41,Ice Heavy Metals Extractor
2442,1026,41,Lava Non-CS Crystals Extractor
2443,1026,41,Plasma Non-CS Crystals Extractor
2444,100,18,Ogre I
2445,176,9,Ogre I Blueprint
2446,100,18,Ogre II
2447,176,9,Ogre II Blueprint
2448,1026,41,Lava Felsic Magma Extractor
2449,1026,41,Barren Microorganisms Extractor
2450,1026,41,Temperate Microorganisms Extractor
2451,1026,41,Oceanic Microorganisms Extractor
2452,1026,41,Oceanic Planktic Colonies Extractor
2453,1026,41,Temperate Complex Organisms Extractor
2454,100,18,Hobgoblin I
2455,176,9,Hobgoblin I Blueprint
2456,100,18,Hobgoblin II
2457,176,9,Hobgoblin II Blueprint
2458,1026,41,Oceanic Complex Organisms Extractor
2459,1026,41,Barren Carbon Compounds Extractor
2460,1026,41,Temperate Carbon Compounds Extractor
2461,1026,41,Oceanic Carbon Compounds Extractor
2462,1026,41,Temperate Autotrophs Extractor
2463,1034,43,Nanites
2464,100,18,Hornet I
2465,176,9,Hornet I Blueprint
2466,100,18,Hornet II
2467,176,9,Hornet II Blueprint
2468,226,2,Fortified Drone Structure II
2469,1028,41,Lava Basic Industry Facility
2470,1028,41,Lava Advanced Industry Facility
2471,1028,41,Plasma Basic Industry Facility
2472,1028,41,Plasma Advanced Industry Facility
2473,1028,41,Barren Basic Industry Facility
2474,1028,41,Barren Advanced Industry Facility
2475,1028,41,Barren High-Tech Production Plant
2476,100,18,Berserker I
2477,176,9,Berserker I Blueprint
2478,100,18,Berserker II
2479,176,9,Berserker II Blueprint
2480,1028,41,Temperate Advanced Industry Facility
2481,1028,41,Temperate Basic Industry Facility
2482,1028,41,Temperate High-Tech Production Plant
2483,1028,41,Storm Basic Industry Facility
2484,1028,41,Storm Advanced Industry Facility
2485,1028,41,Oceanic Advanced Industry Facility
2486,100,18,Warrior I
2487,176,9,Warrior I Blueprint
2488,100,18,Warrior II
2489,176,9,Warrior II Blueprint
2490,1028,41,Oceanic Basic Industry Facility
2491,1028,41,Ice Advanced Industry Facility
2492,1028,41,Gas Basic Industry Facility
2493,1028,41,Ice Basic Industry Facility
2494,1028,41,Gas Advanced Industry Facility
2495,1241,16,Interplanetary Consolidation
2496,15,3,Minmatar Hub
2497,15,3,Minmatar Industrial Station
2498,15,3,Minmatar Military Station
2499,15,3,Minmatar Mining Station
2500,15,3,Minmatar Research Station
2501,15,3,Minmatar Station
2502,15,3,Minmatar Trade Post
2505,1241,16,Command Center Upgrades
2506,89,8,Mjolnir Torpedo
2507,166,9,Mjolnir Torpedo Blueprint
2508,89,8,Nova Torpedo
2509,166,9,Nova Torpedo Blueprint
2510,89,8,Inferno Torpedo
2511,166,9,Inferno Torpedo Blueprint
2512,387,8,Mjolnir Rocket
2513,166,9,Mjolnir Rocket Blueprint
2514,387,8,Inferno Rocket
2515,166,9,Inferno Rocket Blueprint
2516,387,8,Nova Rocket
2517,166,9,Nova Rocket Blueprint
2524,1027,41,Barren Command Center
2525,1027,41,Oceanic Command Center
2528,353,7,QA SpaceAnchor
2529,295,7,Explosive Shield Amplifier I
2530,296,9,Explosive Shield Amplifier I Blueprint
2531,295,7,Explosive Shield Amplifier II
2532,296,9,Explosive Shield Amplifier II Blueprint
2533,1027,41,Ice Command Center
2534,1027,41,Gas Command Center
2535,1029,41,Oceanic Storage Facility
2536,1029,41,Gas Storage Facility
2537,295,7,Thermal Shield Amplifier I
2538,296,9,Thermal Shield Amplifier I Blueprint
2539,295,7,Thermal Shield Amplifier II
2540,296,9,Thermal Shield Amplifier II Blueprint
2541,1029,41,Barren Storage Facility
2542,1030,41,Oceanic Launchpad
2543,1030,41,Gas Launchpad
2544,1030,41,Barren Launchpad
2545,295,7,Kinetic Shield Amplifier I
2546,296,9,Kinetic Shield Amplifier I Blueprint
2547,295,7,Kinetic Shield Amplifier II
2548,296,9,Kinetic Shield Amplifier II Blueprint
2549,1027,41,Lava Command Center
2550,1027,41,Storm Command Center
2551,1027,41,Plasma Command Center
2552,1030,41,Ice Launchpad
2553,295,7,EM Shield Amplifier II
2554,296,9,EM Shield Amplifier II Blueprint
2555,1030,41,Lava Launchpad
2556,1030,41,Plasma Launchpad
2557,1030,41,Storm Launchpad
2558,1029,41,Lava Storage Facility
2559,201,7,Ladar ECM II
2560,1029,41,Plasma Storage Facility
2561,1029,41,Storm Storage Facility
2562,1029,41,Temperate Storage Facility
2563,201,7,Magnetometric ECM II
2567,201,7,Multispectral ECM II
2571,201,7,Gravimetric ECM II
2573,226,2,The Solitaire
2574,1027,41,Improved Storm Command Center
2575,201,7,Radar ECM II
2576,1027,41,Advanced Storm Command Center
2577,1027,41,Elite Storm Command Center
2578,1027,41,Limited Temperate Command Center
2579,203,7,Gravimetric Backup Array I
2580,203,7,Gravimetric Backup Array II
2581,1027,41,Standard Temperate Command Center
2582,1027,41,Improved Temperate Command Center
2583,203,7,Ladar Backup Array I
2584,203,7,Ladar Backup Array II
2585,1027,41,Advanced Temperate Command Center
2586,1027,41,Elite Temperate Command Center
2587,203,7,Magnetometric Backup Array I
2588,203,7,Magnetometric Backup Array II
2589,1730,20,Genolution Core Augmentation CA-2
2591,203,7,Multi Sensor Backup Array I
2592,203,7,Multi Sensor Backup Array II
2594,667,11,ISHAEKA Monalaz Commander
2595,314,17,Encoded Data Chip
2596,314,17,Crates of Clothing
2597,314,17,Crates of Command Reports
2598,314,17,Crates of Coolant
2599,314,17,Crates of Corporate Documents
2601,314,17,Crates of Data Sheets
2602,314,17,Crates of Drill Parts
2603,763,7,Nanofiber Internal Structure I
2604,158,9,Nanofiber Internal Structure I Blueprint
2605,763,7,Nanofiber Internal Structure II
2606,158,9,Nanofiber Internal Structure II Blueprint
2608,314,17,Crates of Fertilizer
2610,314,17,Crates of Frozen Food
2612,226,2,Hollow Asteroid
2613,653,8,Mjolnir Fury Light Missile
2614,166,9,Mjolnir Fury Light Missile Blueprint
2615,314,17,Crates of Garbage
2616,314,17,Large Crates of Coolant
2617,314,17,Crates of Guidance Systems
2618,314,17,Crates of Harroule Dryweed
2619,314,17,Crates of High-Tech Small Arms
2620,314,17,Crates of Liparer Cheese
2621,656,8,Inferno Fury Cruise Missile
2622,166,9,Inferno Fury Cruise Missile Blueprint
2623,314,17,Crates of Listening Post Recordings
2624,314,17,Crates of Mechanical Parts
2626,314,17,Crates of Missile Guidance Systems
2627,314,17,Crates of Mono-Cell Batteries
2628,314,17,Crates of Odd Data Crystals
2629,655,8,Scourge Fury Heavy Missile
2630,166,9,Scourge Fury Heavy Missile Blueprint
